,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
95,,DESCONOCIDO,DESCONOCIDO,,1h 17m,Give Up the Ghost
96,,DESCONOCIDO,DESCONOCIDO,,1h 23m,Drunkenness
97,--,DESCONOCIDO,DESCONOCIDO,,--,The Callback
98,,DESCONOCIDO,DESCONOCIDO,,--,No Man's Law
99,--,['Alistair Chekaoui'],DESCONOCIDO,"Living with his parents, 22-year-old Oskaar is a shell of his potential, but upon joining a camp in the woods with one rule, he finds the unconditional love that he's missed out on, as well as dark-inhumane acts that are going unpunished.",--,Birdcage
100,--,['Heidi Priddy'],DESCONOCIDO,"After striking up an unusual friendship, an aging PTSD Vietnam Vet and Mob hit-man is challenged to re-evaluate his entire life.",1h 14m,Zero Hour
101,5.4,['Chrys Phillips'],DESCONOCIDO,"When a happiness jar lands in Madison's possession, it unexpectedly leads her to interesting crossroads, new friendships, true love, self empowerment and ultimately new beginnings.",1h 27m,Madison and the Happiness Jar
102,3.2,['Nick Muhlbach'],DESCONOCIDO,"A story of a group friends as they deal with the loss of one of their own, and learn how to move on.",1h 41m,A Shattered Diamond
103,--,['Feiyu Liao'],DESCONOCIDO,,--,Wu ding zu qiu
104,--,['Mathi Sutha'],DESCONOCIDO,,--,Dark Days of Heaven
105,7.0,['Shashank Jain'],DESCONOCIDO,"Veer who is a Reporter and Atheist by birth who hates his Religion and Rituals. While covering one of his stories He gets Enlightenment , Knowledge and Purpose to save his Community.",2h 14m,Veer Gomtesha
106,6.4,['R. Kiran'],DESCONOCIDO,"Two men, who know each other only through Facebook, share two things in common: their name and their opinion towards injustice to crimes against women. Their lives take a deadly turn when they both meet in person for the first time.",1h 44m,Parallel Lines
107,6.0,['Danian Tang'],DESCONOCIDO,"At the beginning of 2016, Wang Zhao, a 35-year woman, found herself pregnant with her ex-husband's child after divorce. She opened a journey of misadventure ""find father"".",1h 46m,Miss Mom
108,--,['Nnamdi Kanaga'],DESCONOCIDO,"Fighting his own personal demons, war veteran Darius moves to Montana in an attempt to repair his relationship with his grown son, Terrell. On a day significant to both, they confront their differences.",1h 1m,The Hail Mary
109,4.8,DESCONOCIDO,DESCONOCIDO,,1h 34m,Tempting Hearts
110,4.0,['Jacob Perrett'],DESCONOCIDO,We follow the story of a man as he attempts to reconcile with his dark past. His nightly insomnia leads him to people watching around the city.,1h 5m,The Dead Sleep Soundly
111,6.2,['Frédéric Da'],DESCONOCIDO,What happens within the walls of an American High School?,1h 12m,Teenage Emotions
112,4.1,['Jake Yuzna'],DESCONOCIDO,A group of criminal justice de-escalation workers in Minneapolis embark on a collaborative film project that uses radical workshop techniques to explore their real-life struggles to escape the pressures of the American dream.,2h 7m,After America
113,6.3,['Clint Bentley'],"['Clint Bentley', 'Greg Kwedar']","An aging jockey aims for a final championship, when a rookie rider arrives claiming to be his son.",1h 34m,Jockey
114,5.3,['Julia Jay Pierrepont III'],DESCONOCIDO,"Jenny, a popular ""Mommy and Me"" blogger, is haunted by the feeling that her young daughter's twin, who died in childbirth, is still alive.",1h 24m,The Missing Twin
115,--,['Jacqueline Rachel Ward'],DESCONOCIDO,,--,Say Less
116,5.3,DESCONOCIDO,DESCONOCIDO,"African American church, with a Pastor's spouse dying of cancer. Pastor Robs constituent businesses to pay for wife's treatment.",1h 28m,Trying Grace
117,--,['Steve Oakley'],DESCONOCIDO,,--,In the Position
118,4.9,['Steve Landreth'],"['Michelle Bechtel', 'Steve Landreth', 'Nate Ogle']","Strange things begin to unfold after Alex involves Jessica and Christina to investigate allegations of a missing person next door. As their escapades become increasingly risky, Alex is put in a predicament to make an eternal decision.",1h 27m,Aperture Kids and the Mysterious Neighbor
119,6.6,['Gonzalo Calzada'],DESCONOCIDO,"Ulysses is a hundred-year-old man, battling for redemption on his last night on earth. Faced with imminent death, he is forced to rethink his past, his present and his take on reality.",1h 47m,Nocturna: Side A - The Great Old Man's Night
120,6.8,['Leste Chen'],"['Yang Shen', 'Chen Zhan']","Chen Chen, a high school student, finds the love affair of her mother just before the college entrance exam and gets depressed. After the unsuccessful exam, Chen gets acquainted with Zheng Yu Xing, a handsome campus cyber celebrity, because of a lie. The two join hands to face growing pains, and witness growth and metamorphoses of each other, in the summer of their un... Read all",1h 55m,Upcoming
121,6.7,['Goran Vojnovic'],"['Tommaso Santi', 'Goran Vojnovic']","Leo is an Italian, who lives in Slovenia, Vucko is ex refugee from Bosnia. because they are threatened to lose their restaurant, they accept con Giannis proposal : to steal his truck so Gianni can get the money from insurance company.",1h 29m,Nekoc so bili ljudje
122,--,['Thevarajah'],DESCONOCIDO,"A depressed doctor, Shankar, is struggling to overcome the challenges in his family life, as he is tortured by a dark secret. Suddenly one day there is a murder in his home. Who is the murderer and what was Shankar's secret?",2h,Kannile Irrupathenna?
123,6.2,['Masayuki Suzuki'],"['Keigo Higashino', 'Michitaka Okada']",An anonymous letter is delivered to the Tokyo Metropolitan Police Department. The letter states that a criminal of a murder case will appear at the countdown party Masquerade Night that will be held at Hotel Cortesia Tokyo.,2h 9m,Masquerade Night
124,7.1,['Yohan Manca'],DESCONOCIDO,A 14-year-old boy growing up in a housing project in the South of France with his four brothers and their ailing mother in a coma.,1h 48m,My Brothers and I
125,8.8,['Gajendra Vitthal Ahire'],DESCONOCIDO,,--,Saajinde
126,--,['Bashar Shbib'],DESCONOCIDO,"Gabriel's Trip is Bashar Shbib's third film dealing with the eccentric life of Gabriel Young, a middle-aged independent filmmaker. Gabriel is diagnosed with acute schizophrenia and must adapt to his new condition.",--,Gabriel's Trip
127,6.1,['Michael McGowan'],"['Michael McGowan', 'Miriam Toews']","Based on the 2014 international best-selling novel by Miriam Toews, All My Puny Sorrows is the poignant story of two sisters, one a concert pianist obsessed with ending her life, and the other a writer who, in wrestling with this decision, makes profound discoveries about her herself.",1h 43m,All My Puny Sorrows
128,--,['Mutturaj Reddy'],DESCONOCIDO,,2h 27m,Manjra
129,7.8,['Tomohiro Furukawa'],DESCONOCIDO,"Starlight - This is a story of a far off star, a long time ago, and in the distant future. Two young girls, captivated by the glamour of the performance, exchange promises: ""We'll become stars."" ""I'll wait for you on stage.""",2h,Revue Starlight the Movie
130,6.0,['John Wesley Norton'],"['Shannon Brown', 'John Wesley Norton']","It's Christmas Eve 1987 in a small, sleepy town well off the beaten path. A desperate man on the run stumbles across a farmhouse in the middle of nowhere. When he encounters the husband and wife that live there, he quickly realizes that things are more complicated than it seems. Is he taking them hostage or is he the savior the wife has longed for? Things unravel quic... Read all",--,For Hannah
131,--,['Krishna Hari'],DESCONOCIDO,A girl loses her mother from an early age and grows up with her father. Soon after her father succumbs to a heart attack. How will she survive?,--,Idu Akashavani Bengaluru Nilaya
132,--,['R. Ranganath'],DESCONOCIDO,,--,Koogu
133,--,['Yaroslav Popov'],DESCONOCIDO,"When a Canadian journalist, Sophie, travels to Ukraine to interview the best-selling historical novelist and professor, Bogdan, regarding his groundbreaking theories about Ukraine's prehistoric ancestors, she's taken on a journey through the Ice Age, to Trypillya, and finally ending in the Kingdom of Kyivska Rus, discovering that the stories of their pasts are linked ... Read all",--,Amulet of the Kingdom
134,--,['Maria Novo'],"['Thaylane Cristina', 'Maria Novo']",,--,Diomar
135,6.6,['Debbie Tucker Green'],DESCONOCIDO,"Follows British and American Black characters of different generations navigating their way through today's society, offering a critical perspective on the state of the nation.",1h 28m,Ear for Eye
136,2.3,['Felicia Rivers'],DESCONOCIDO,"A gang of femme fatales navigates the dangerous world of drugs and money, in this urban tale of power and wealth. They want Suga, but it ain't sweet.",1h 17m,Suga Babies
137,6.8,['Catherine Therrien'],"['Louis Godbout', 'Normand Corbeil']","A philosophy professor at the Cegep, generally appreciated by his students, sees his values challenged when he crosses paths with Nacira, a diligent student of Muslim faith.",1h 35m,Une révision
138,--,['Mike Doyle'],DESCONOCIDO,"Passing Through tells the story of a frontline health care worker, pushed to the limit, who embarks on a cross country trip of discovery only to find out that things are not what they appear.",1h 22m,Passing Through
139,6.6,['Wei-Hao Cheng'],"['Wei-Hao Cheng', 'Bo Jiang', 'Pai Lunn Jin']","The founder of a corporation developing a futuristic cancer treatment is brutally murdered, and a prosecutor sidelined by the illness asks to lead the case, assisted by his newly pregnant detective wife.",2h 10m,The Soul
140,5.2,['Brooke Nevin'],"['Mark Gantt', 'Brooke Purdy', 'Evan Unruh']","When a high school student starts dating a rebellious boy from a different school, she quickly finds herself in the crosshairs of someone trying to break them up - or hide a dangerous secret.",1h 25m,Her Deadly Boyfriend
141,5.6,['Robert Machoian'],DESCONOCIDO,"A family man, hoping to prove his survivalist capabilities and manliness to his family, decides to irresponsibly head off into the woods and go deer hunting by himself.",1h 36m,The Integrity of Joseph Chambers
142,--,DESCONOCIDO,DESCONOCIDO,The most powerful world governments have merged into one totalitarian entity and have planned to implement a new measure of living for all on earth. But a group of young individuals who will not stand for the regime.,--,Young Lions voices of truth
143,5.4,['Hadrah Daeng Ratu'],"['Garin Nugroho', 'Hadrah Daeng Ratu']","Sparks fly when a fashion blogger in Bali meets a gifted shoemaker, leading her to question her commitment to her fiancé.",1h 52m,A Perfect Fit
144,5.8,['Guillermo Ríos Bordón'],DESCONOCIDO,"Laura, a specialized psychologist in sexist violence, receives the couple composed by Eva and Pablo when he is reported for abuse, at the same time that she suffers the consequences of trying to protect women from abusers.",1h 20m,Just One Time
145,--,['Quanie Cash'],DESCONOCIDO,"Gang Gang is based on the novel by Quanie Cash ""Gang Gang"". A tale of 4 friends involved in the Opium Epidemic in Tennessee.",2h 9m,Gang Gang
146,--,['Tyler Jones'],DESCONOCIDO,,--,Speak or Be Silent
147,4.1,['Xiaobai Tang'],"['Rong Shen', 'Xiaobai Tang', 'Pepper Wu']","Bai Yang, a young mother, decides to become a boxer in order to regain her lost son.",1h 39m,"Chu quan ba, ma ma"
148,5.3,DESCONOCIDO,DESCONOCIDO,"During the initial outbreak of the pandemic in 2020, the interconnected stories of three female protagonists unfold simultaneously in different cities across China. 'Hero' tells stories of love, faith, courage and strength.",1h 57m,Hero
149,5.5,['Arnaud Desplechin'],"['Arnaud Desplechin', 'Julie Peyr', 'Philip Roth']","An American novelist living for a time in London converses with his wife, his mistress, and other female characters he may have dreamed up.",1h 45m,Deception
150,6.2,['Arsalan Amiri'],"['Arsalan Amiri', 'Tahmineh Bahramalian', 'Ida Panahandeh']","Investigating reports of demonic possessions in a remote village, a skeptical military officer finds his beliefs tested by an enigmatic exorcist.",1h 33m,Zalava
151,--,['Michael Prince Smith'],DESCONOCIDO,,--,The Cycle
152,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt13611662
153,5.3,['Brielle Brilliant'],DESCONOCIDO,"A film about ""first"" perceptions of three characters in the desert. A dad in an experimental therapy program, his non-binary kid, and a recently incarcerated neighbor. Their relationships feel both dreamy and concerning-depending on who's watching.",1h 18m,Firstness
154,--,['Elijah Keyi'],"['Athena Keyi', 'Brian North']",The Untold Stories looking for brightness within us. The life of children growing up without hope.,--,Lost
155,--,['Danny Todd'],DESCONOCIDO,"In the face of extreme adversity, will Daniel and Garrett return to who they use to be? Or will they follow God's calling for them in their individual situations? We invite you to follow along as we take a journey in what it means to be a MODERN DAY DISCIPLE.",1h 42m,Modern Day Disciples
156,5.4,['Anggy Umbara'],DESCONOCIDO,"Vanesha had the chance to kill her boyfriend, Arya. Arya, however, did not recognize her and confess that they never had a relationship.",1h 21m,Till Death Do Us Part
157,4.2,['Urszula Antoniak'],DESCONOCIDO,"Not much is known about the catastrophe Anna and Hannah have escaped from or the efforts they have made to reach the desolate island. Once they find an abandoned house in the dunes, and water, Anna goes back to her routine of caring for Hannah. Distance is both a necessity and a torture for Anna and Hannah, who are lovers. Hannah's fragile condition reminds the two wo... Read all",1h 20m,Splendid Isolation
158,--,['Christina July Kim'],DESCONOCIDO,Man and Woman promise to always put each other first...then kids happen.,1h 30m,Post Partum Problems
159,6.3,['Stanley Kolk'],"['Stanley Kolk', 'Cecilie Levy']",In the shadow of a church two men are assaulted at night. Random violence? A gay bashing? A Filmmaker tries to uncover what really happened. Just how many issues remain undisclosed in this religious community?,1h 32m,Alles van Waarde
160,7.8,['Rachel Boynton'],DESCONOCIDO,A journey across the United States to explore the story of the Civil War of Americans from President Obama's final year in office through the present.,1h 40m,"Civil War (or, Who Do We Think We Are)"
161,7.4,DESCONOCIDO,DESCONOCIDO,"Watching his father lose the 1994 Club Snooker Championship, 13-year-old Midi takes on the impossible journey to bring his father's name on the Winner's Board.",2h 12m,Toolsidas Junior
162,7.5,['Amanda Lipitz'],DESCONOCIDO,The story of three American teenage girls-each adopted from China-who discover they are blood-related cousins on 23andMe. Their online meeting inspires the young women to confront the burning questions they have about their lost history.,1h 37m,Found
163,6.6,['Dany Campos'],"['Dany Campos', 'Alba Esquinas', 'Alberto S. Regatos']","Victoria is about to present an ambitious professional project to investors when her twin sister Duna disappears. Victoria must decide whether to dedicate all her efforts to find her, despite putting her project at risk.",--,Duna
164,--,['Stephan Brenninkmeijer'],DESCONOCIDO,,--,Inner Flame
165,--,['Jonathan Christian'],DESCONOCIDO,A young woman begins to suspect that she's at the center of a government-funded conspiracy and loses her hold on reality.,1h 17m,Smile Lines
166,6.3,['Pau Calpe'],"['Marta Grau', 'Rafael Vallbona']","It follows Joan, an old and ill-faced peasant, tired of suffering robberies in the mas. He decides to join the nightly rounds of the militia. His son, Pepe, accompanies him. During the round, Joan and Pepe run into a thief in the land.",1h 23m,Tros
167,7.8,['Jack McLoughlin'],DESCONOCIDO,"After being separated for three months, Kate calls up Jake to ask if they can meet. She has some news that is exciting, yet devastating. The meeting prompts the pair to reminisce, exploring what happened to their relationship.",--,Kate & Jake
168,--,['Elan'],DESCONOCIDO,,--,Star
169,--,['M.K. Selvam'],DESCONOCIDO,,--,Pachaikili
170,--,['Amol Arvind Bhave'],DESCONOCIDO,"Peter is an emotional story of a 10 years old boy Dhanya and a baby goat.The innocent friendship between these two is heart-touching.The village people were searching for goat for his sacrifice but due to village fair,all the goats had been scarified and only one goat was alive who was too small for the sacrifice.They planed to sacrifice that goat after raising it for... Read all",--,Peter
171,--,['Ashok Kadaba'],"['Ashok Kadaba', 'K.V. Raju']",,--,Sathyam
172,8.2,['Theodoros Kolovos'],DESCONOCIDO,,--,"Giati Antonaki, Giati Nikolaki?"
173,6.9,['Steve Helgoth'],DESCONOCIDO,"The Hollywood Dream drifts further away from Sean when he slowly realizes each day that he is in a world alone. Only upon meeting his spiritual guides can he finally face his true destiny. Cinekat Filmworks presents a journey played out in Hollywood, California that was written in the stars.",--,Say Goodbye to Hollywood
174,6.2,['Ana Katz'],"['Gonzalo Delgado', 'Ana Katz']","Sebastián, a man in his thirties, works a series of temporary jobs and he embraces love at every opportunity. He transforms, through a series of short encounters, as the world flirts with possible apocalypse.",1h 13m,The Dog Who Wouldn't Be Quiet
175,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt13648430
176,5.4,['Jane Schoenbrun'],DESCONOCIDO,"Alone in her attic bedroom, teenager Casey becomes immersed in an online role-playing horror game, wherein she begins to document the changes that may or may not be happening to her.",1h 26m,We're All Going to the World's Fair
177,7.1,['Blerta Basholli'],DESCONOCIDO,"Fahrije's husband has been missing since the war in Kosovo. She sets up her own small business to provide for her kids, but as she fights against a patriarchal society that does not support her, she faces a crucial decision.",1h 24m,Hive
178,6.7,['Sam Hobkinson'],DESCONOCIDO,"Misha and the Wolves is the dramatic tale of a woman whose holocaust memoir took the world by storm, but a fallout with her publisher - who turned detective - revealed an audacious deception created to hide a darker truth.",1h 30m,Misha and the Wolves
179,6.8,['Jessica Beshir'],DESCONOCIDO,"A spiritual journey into the highlands of Harar, immersed in the rituals of khat, a leaf Sufi Muslims chewed for centuries for religious meditations - and Ethiopia's most lucrative cash crop today.",2h,Faya Dayi
180,--,['Anees'],DESCONOCIDO,,--,Pagaivanuku Arulvai
181,6.4,['Wasim Khan'],DESCONOCIDO,"Oh My Ghost is a comedy genre Marathi film in which an orphan young man Jaggu who considered himself loser and failure ,suddenly starts seeing deads.He believes himself to be unfortunate and after all these, his life become more chaotic.Jaggu for whom life is a burden now faces a new challenge to dealt with the ghosts. He applies many tricks to get rid of these ghosts... Read all",1h 54m,Oh My Ghost
182,6.3,['Tianyu Zhao'],"['Xiaowei Tian', 'Tianyu Zhao', 'Zhu Zhu']","Peizhen Ji, the mother of Xiaomei Li, was the center of the entire family, who took care of everybody. Their seemingly perfect life was not what it looks like. Xiaomei Li worked in Beijing with problems of her own, tired of mom trying to control her life. Wenfang, Li, Peizhen's husband was a doctor who had to work in the emergency room, unable to continue his career o... Read all",2h,All About My Mother
183,6.5,['Guro Bruusgaard'],"['Guro Bruusgaard', 'Fijona Jonuzi']","The male role's fall in the contemporary Norway. 1 day in Oslo: Harald (11) is a boy who constantly falls outside every group. Emil (30) is unemployed, angry and looks down on all. Petter (60) is a making a film about hero Fridtjof Nansen.",1h 23m,HIM
184,--,['Abbas Rafei'],DESCONOCIDO,,--,Excused Absence
185,4.6,['Alireza Amini'],DESCONOCIDO,"Mohammad is working and living in a room in the biggest football stadium in Tehran with his wife and his little son. During a riot in Tehran, he disappears when his wife is looking forward to seeing him impatiently",--,Fourth Round
186,7.1,['Mamoru Hosoda'],DESCONOCIDO,"Suzu is a shy high school student living in a rural village. For years, she has only been a shadow of herself. But when she enters ""U"", a massive virtual world, she escapes into her online persona as Belle, a globally-beloved singer.",2h 1m,Belle
187,6.5,['Semih Kaplanoglu'],DESCONOCIDO,"A man who makes his living from his father's fruit garden, tries to get rid of an electricity pole that is intended to be planted in the middle of his land.",2h 27m,Commitment Hasan
188,6.4,['Sarov Shanmugam'],DESCONOCIDO,Young Arjun rescues a blind Siberian Husky puppy and decides to train him for a competition with his father and grandfather.,2h 1m,Oh My Dog
189,8.0,['Andrée M Harris'],"['Pamela Marie Edwards', 'Andrée M Harris']","Destiny Young meets and falls in love with Corey Fleming. After marriage, Corey's egotistical behavior shatters her hopes, dreams and aspirations. The woman who was once full of life is now broken.",--,Under His Control
190,7.2,['Max Eriksson'],"['Mikel Cee Karlsson', 'Max Eriksson']","Ali Boulala, a skateboarding legend of the 1990s. The poignant story of a skateboarding genius's staggering career and the tragic turn it took.",1h 40m,The Scars of Ali Boulala
191,--,DESCONOCIDO,DESCONOCIDO,"The Eyes Of An Innocent Child "" A young girl narrates her life in high school preparing herself for the unknown , highlighting other students fears, insecurities, struggles, and that none of us should ever underestimate boys aggression and girl's drama that's being seen through The Eyes of an Innocent Child.",--,In the Eyes of an Innocent child
192,--,['Kadin Tooley'],"['Jason Michael Morgan', 'Kadin Tooley']",A small-town preacher with a church headed for bankruptcy enlists an infamous robber to help him heist a bank.,--,Exodus 23:20
193,--,DESCONOCIDO,DESCONOCIDO,,--,De Erfenis
194,5.4,['Yulai Lü'],DESCONOCIDO,"Special anti-crime team head Song leads a crew to break into front line, start with the investigation of a land acquisition case, breakthrough blocks one by one. They expose criminal network of corrupt officials and vicious power, and keep justice standing at last.",1h 52m,Break Through the Darkness
195,6.5,DESCONOCIDO,DESCONOCIDO,"Two estranged siblings return home to the sprawling ranch they once knew and loved, confronting a deep and bitter family legacy against a mythic American backdrop.",1h 54m,Montana Story
196,5.1,['Dennis L. Reed II'],DESCONOCIDO,"Sequoia, is a renowned art director who has done everything to be the number one woman in her man Kenyon's life. Kenyon is a reformed player. But no matter how hard he tries, he keeps getting drawn into the web of women from his past.",2h 8m,He Said She Said
197,6.2,"[""Ricky D'Ambrose""]",DESCONOCIDO,"An only child's meditative, impressionistic account of an American family's rise and fall over two decades.",1h 27m,The Cathedral
198,5.8,['Stephanie Joline'],DESCONOCIDO,"Adira, a teenage girl discovers her love for gaming with some help from a top Twitch streamer as her mentor, Autumn Rhodes. Adira quickly rises to a professional streaming status and must overcome new challenges.",1h 22m,Stream Me
199,5.5,['Simon Holy'],DESCONOCIDO,"Marie is frustrated with her broken long-term relationship, career in dance and life in general.",1h 23m,Mirrors in the Dark
200,--,DESCONOCIDO,DESCONOCIDO,"""The series loosely follows a remixed reality where Clark Kent is the true personality, and Superman as a secondary disguise. As the show's current title suggests, it focuses as much on the relationship between Clark Kent and the City he lives in, as on the adventures of Clark's alter-ego and the characters he encounters in that space in time.",--,The Metropolis Kid
