,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
67,--,['Augusta Palenfo'],DESCONOCIDO,,--,Mme l'ambassadrice
68,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt24768650
69,6.1,['Nopachai Chaiyanam'],DESCONOCIDO,"She is a former soldier, daughter of the Land Marine who was assassinated while on a mission. She was approached by a warrior to join the Project Busaba, a project to train tough girls to be assassins to serve the nation.",1h 30m,The Secret Weapon
70,--,DESCONOCIDO,DESCONOCIDO,,--,Bakuler Ayna
71,--,DESCONOCIDO,DESCONOCIDO,,--,Cinemar Golpo
72,--,DESCONOCIDO,DESCONOCIDO,,--,Séquelles
73,--,['Aimé Bado'],['Sydi Yarga'],,--,La dette
74,--,DESCONOCIDO,DESCONOCIDO,A widow finds her family's security under threat from her late husband's greedy relatives.,--,Je suis fier de toi
75,7.4,DESCONOCIDO,DESCONOCIDO,"An emotionally scarred former child soldier becomes a letter writer in this condensed recap of the moving, gorgeously animated award-winning series.",1h 35m,Violet Evergarden: Recollections
76,--,['Jesus Diez Perez'],DESCONOCIDO,"When a grumpy old lady with no joy for life receives an eviction notice, she makes a deal with her archenemy - an alcoholic failed rapper - in order to win a TV talent show that will save their building and put their lives back on track.",--,Rap Grandma
77,--,['Kevin Wines'],"['Jill Lagerberg', 'Kevin Wines']",,--,Lost and Found: The Story of A Prodigal
78,--,['Manfred Scholz'],DESCONOCIDO,"Moritz is addicted to video games. His parents do not approve to his behavior and the way he treats them and other kids at school, so they take his computer away from him, but Moritz finds other ways to play his games",--,Game Over
79,--,['Haitao Zhang'],DESCONOCIDO,,--,Salar Girls
80,--,['Abdourahim Tapsoba'],DESCONOCIDO,,1h 34m,Le prix de la confiance
81,--,['Euloge Hounsou'],['Euloge Hounsou'],,--,Choc mortel
82,--,['Inka Winter'],['Inka Winter'],"Blending romance and fantasy, this movie opens in the modern day as Elijah (Oliver Davis) drives through California and reminisces on his relationship with Jane (Jane Rogers) that has recently ended.",1h 26m,California Dreaming
83,--,['Franck Bandré'],['Franck Bandré'],,--,La vengeance
84,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt25403630
85,--,['Dina Levy'],['Dina Levy'],A Story About Love And Deception,1h 30m,Is It You?
86,--,['Yacouba Napon'],DESCONOCIDO,,--,Pogpaala
87,--,['Yacouba Napon'],DESCONOCIDO,,--,La Bobolaise
88,--,['Semi Angelbert'],DESCONOCIDO,,--,Le rêve africain
89,--,['Abdourahim Tapsoba'],DESCONOCIDO,,--,Au bout du destin
90,--,['Christophe Beudet'],DESCONOCIDO,,--,Quand je serai mort
91,--,['Omar Sanda'],['Omar Sanda'],,--,Octogone
92,--,['Léonce Moudindo'],['Léonce Moudindo'],,--,Ange ou démon
93,--,['Gilles Parfait Owona'],['Gilles Parfait Owona'],,1h 25m,Confinés
94,--,['Mark Naylines'],DESCONOCIDO,,--,Comfort Zone
95,--,['Debelle Wafo'],['Debelle Wafo'],,--,Solution
96,--,['Amah T. Anenou'],['Amah T. Anenou'],,--,Comment vais-je faire
97,--,['Takuya Matsumoto'],['Takuya Matsumoto'],"The story is about a live music club at a local city in Japan. (A 'live music club' is called a ""live house"" in Japan.) The club is forced to be closed after its popular female owner passed away. On the last day of the club, its manager, staffs and the musicians, who have been booked to play at its last gig by the owner when she was still alive, try hard to make it a ... Read all",1h 16m,Live House Requiem
98,--,['Manu Herrera'],['Manu Herrera'],"Judah's world revolves entirely around dance. A disciplinary and somewhat monotonous life that absorbs you completely and keeps you apart from society. Rebekah will be her light, her exit door to the outside. Knowing her will lead Judah to her most animal part and to the search for her true self, giving free rein to her deepest appetites.",1h 48m,Hambre
99,--,DESCONOCIDO,DESCONOCIDO,"Explores the themes of pollution and conservation, centered on a young disabled child who has survived a natural catastrophe and is in a battle for survival. Attempts to make our new generation understand the importance of revisiting the cultural heritage of India.",--,Samasyah
100,--,['Matthew Ajallys'],DESCONOCIDO,"Bank workers are faced with the task of meeting their monthly goal. However, there are several turns out of events. Discover the power of standing up for the right even when you are alone. Enjoy the power of prayer, tenacity and resilience",--,Outside the Bank
101,--,['Jose Rivera'],['Jose Rivera'],,--,Sonnets for an Old Century
102,--,DESCONOCIDO,DESCONOCIDO,,2h 2m,Naruvi
103,--,['Chidi Anyanwu Chidox'],"['Obadoni Bridaniels', 'Jane John-Nwankwo']","Raped by her father and brother, a constant victim of domestic sexual abuse, She feels broken and damaged until a rescuer appears. The process of healing, denial and acceptance is laced with romance. Raped by her father and brother, She feels broken and damaged until a rescuer appears.",1h 44m,Broken But Whole
104,8.5,['Armyn Naderi'],['Armyn Naderi'],"In this movie, Khayyam, the hero of free thinking should battle Caligula, the notorious dictator of Albert Camus. How can he pass through this battle? Whether reason and wisdom can win over prejudice?",2h,Broken Grail: Khayyam Debates Caligula
105,--,DESCONOCIDO,DESCONOCIDO,,--,Pratikritih
106,--,['Okiki Afolayan'],DESCONOCIDO,,--,Obankoba
107,--,['Ben Stamper'],"['Ben Stamper', 'Lev Tolstoy']",,1h 1m,Grisha
108,--,['Bolin Sarmah'],DESCONOCIDO,,--,Chandrawali
109,--,['Matthew Ajallys'],['Matthew Ajallys'],"Burdened with the responsibility of paying her sister's school fees after their father's death, Boma makes unimaginable sacrifices. Enjoy this suspenseful family drama of romance and betrayal. Burdened with the responsibility of paying her sister's school fees after their father's death, Boma makes unimaginable sacrifices.",2h 11m,Boma
110,8.0,['Muhammet Çakiral'],DESCONOCIDO,,--,Dark Blue Night
111,--,['Uru Eke'],DESCONOCIDO,,--,Quandary
112,--,['Santiago Reveco Lepe'],"['David Madson', 'Santiago Reveco Lepe']","In this 10th anniversary special, it was business as usual in the davemadson enterprises building, as Dave and his friends came through the bloopers. Amid the bloopers, Mike blows his head off during a tantrum, Mary fries Sam with laser-eye powers and Henry, Kennedy and Timothy join the gang. Meanwhile in Hades, Satan has a plan to take Sam's soul to hades with his di... Read all",1h 29m,Davemadson the Movie: The Evil Beings Strike Back
113,--,['Santiago Reveco Lepe'],['David Madson'],"In this New Year's Eve special, Television escapes the Blue Mountain logo again, so Dave and his friends go on a wild chase to track the fugitive text down, and then conduct an interrogation on Television's escapes from the Paramount Blue Mountain, including a lie-detector test that determines who's telling the truth.",--,Television Escapes the Blue Mountain: Television Gets Owned
114,--,['Carl Jackson'],['Carl Jackson'],"John is an American author and is one of the best-selling writers of all time. Selling over 150 million copies in 32 languages John is at the top of his craft. In the middle of a promotional tour for his latest best-seller, John decides to fly home to see his wife for a few hours. But on John's arrival, his wife Kelly has questions about their marriage that makes for ... Read all",1h 34m,Carl Jackson's LAX
115,--,['Chris Ihidero'],DESCONOCIDO,,--,Like There's No Tomorrow
116,--,['Chris Ihidero'],['Tomilola Adeyemo'],"A controlling husband convinces his wife to pose as his cousin at a work event so his boss can seduce her, but trouble disrupts the plan.",--,Indecent Affair
117,--,['Adekunle Nodash Adejuyigbe'],DESCONOCIDO,"Jide is engaged to be married to Cynthia and they have decided to wait until marriage to have sex but as their wedding date gets closer, he becomes insecure about his lack of sexual expertise and his friends' constant jokes that Cynthia will leave him due to his lack of experience. When he meets a stranger after leaving his bachelor's party early, things take an unexp... Read all",--,One Night Stand
118,--,['Yomi Black'],DESCONOCIDO,,--,Roleplay
119,--,['Victor Okpala'],DESCONOCIDO,Two couples find their relationships are tested when the country is put on a lockdown.,--,Lockdown
120,--,['Bharat Gupta'],DESCONOCIDO,The story of a loving couple who faces opposition from the girl's family and how they try to solve this problem.,--,Dhappa
121,--,['Okey-Zubelu Okoh'],"['Chioma Ezeamaku', 'Okey-Zubelu Okoh']",,2h 12m,My Coffee
122,--,['Saheed Apanpa'],"['Amara Angel Amuzuo', 'Chris Maledo']",,--,Thin Line
123,--,['Saheed Apanpa'],['Ovi Odiete'],,1h 18m,Enemy Closer
124,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt26632728
125,--,['Saheed Apanpa'],['Godtega Etoh'],,--,A Fool for Trust
126,--,['Saheed Apanpa'],['Jide George'],,1h 23m,Tussle
127,--,['Saheed Apanpa'],['Umo Itah'],,--,Naomi's Crucible
128,4.2,['Tunde Kelani'],"['Omowunmi Ajiboye', 'Femi Osofisan']","'Cordelia', an adaptation of Femi Osofisan's novella of the same title, is a compelling drama period of human intrigues set in Nigeria in the early 1990s during the years of military rule.",1h 37m,Cordelia
129,2.1,['Morteza Zolfaghari Nasab'],DESCONOCIDO,"Due to the import of Chinese goods, the factory is closed and three brothers named Mohsen, Hamid and Hossam are unemployed. They get involved in unfortunate incidents in the business of smuggling to Europe.",--,Naziabad Navab Niavaran
130,--,['Biju Bernard'],['Biju Bernard'],,--,Lona
131,--,['Kiran Gajre'],['Bhimraj Gaikwad'],Balmitra is a story that shows the value of childhood friendship. Story Of love Triangle,--,Balmitra
132,8.8,['Aleksandr Lukin'],['Vasiliy Vasilyev'],"1937 A wave of repressions began throughout the Soviet Union. They also affected the family of hereditary doctors - the grandfather, father and son of the Oblezovs were repressed on false charges. And the mother, fearing that her daughter Lydia will suffer the same fate, escorts her to the unknown North.",1h 15m,Belyy angel tundry
133,3.9,['Ji-seung Lee'],DESCONOCIDO,"Mimi started to gamble, dreaming of turning her life around. One night, she loses her family in front of her eyes in an unknown attack from an unidentified assailant.",1h 36m,Female Tazza
134,--,['Yvette Nanga'],['Yvette Nanga'],,--,Mon insolence
135,--,['Matthew Jolaosho'],['Judith Ejiofor'],,1h 53m,Battle Within
136,--,['Paul Johnson Jr.'],['Paul Johnson Jr.'],"Tay ""Jonathan Crawford"" a rookie drug dealer from Detroit faces his worst day ever as he tries to persuade his mob boss, Don Pauly Fontaine ""Paul Johnson"" to let him out the drug game. During this turbulent and Chaotic day of violence, murder, deception and mayhem. Tay gets to really put to the test who he really is. A simple soldier who does what hes commanded or a m... Read all",1h 10m,West Slide Story
137,--,['Andrey Kim'],"['Maxim Ermakov', 'Andrey Kim']",,1h 11m,"Tam, gde konchayetsya reka"
138,--,['Kishor B. Goti'],DESCONOCIDO,,--,Ek Chapti Sindur
139,--,['Jayaraj'],DESCONOCIDO,,--,Prakasam Parathunna Oru Penkutty
140,--,['Shûsuke Kaneko'],['Genha Miyashita'],"Takeda Shingen has proven himself in battle but there's an even more capable person in his family, his father Nobutora (lit. Samurai Tiger). The son exiles the father and so the old patriarch goes to Suruga to serve the Ashikaga shogun in Kyoto. Decades later, Nobutora, now 80 years old, learns that Shingen is in trouble and the old man returns home to keep the Takeda... Read all",2h 15m,Nobutora
141,--,['Raja Chanda'],['Padmanabha Dasgupta'],,1h 48m,Harano Prapti
142,--,['Dinu Tãnase'],DESCONOCIDO,,--,Domnisoara Bovary
143,--,['Kensit Peris'],['Pilar Morales'],,--,El día de después
144,--,['Vitaliy Manyukov'],['Anastasia Klassen'],,--,Dvazhdy dva
145,--,['Kottukathira Prakash Kariappa'],['Nagesh Kaloor'],"A film on social works done by a martyred Kodava soldier's wife, balancing her work as an Anganwadi worker and family caretaker, amid her work pressures. It highlights the culture, customs, traditions and practices of Kodagu and Kodavas.",--,Nada Peda Asha
146,--,['Jean-Claude LaMarre'],['Jean-Claude LaMarre'],Pastor Jones shares the secrets behind his most powerful sermons in this inspiring and faith affirming look into Christian Faith.,--,Pastor Jones Revelations
147,--,DESCONOCIDO,DESCONOCIDO,"A group of friends gets trapped in the drug cartel gang, who hunts international students in Australia to make money.",--,Addiction 2021
148,--,['Chuck Bentley'],['Chuck Bentley'],"A pandemic love story. They all used to be great friends, touring with a theatre company. Until the divorce. Now they hate each other. Can they possibly survive a week in quarantine with each other? Watch for FREE on YouTube and Vimeo.",--,Touched
149,5.0,['Weiping Kaigen'],DESCONOCIDO,"Having met at an LGBT party, two young women realize they are in love with each other. But the way to settling down together is long and full of obstacles as one of the girls has to overcome resentment of her family.",1h 3m,A Flowerbox for Rosie
150,--,['Fi Rhee'],['Fi Rhee'],Based on a true story of an individual that came from Africa to live in the USA. Watch as he struggles while trying to live the American dream.,1h 15m,The American Dream Part 2
151,--,['Fi Rhee'],['Fi Rhee'],"This film shows how far a woman can go with jealousy, and how a man's ego can destroy a family.",1h 13m,The Standoff
152,--,['Ram Tumuluri'],DESCONOCIDO,A story of modern-day marriages and what to do when faced with an 'uncommon' situation. Maanav struggles to find an answer to the basic question....to tell or not to tell - But does he really have the choice?,1h 15m,Yun Hua Toh?
153,--,"[""Shy'Viell""]","[""Shy'Viell""]",Young woman wants to leave the streets alone but her conditions are making it hard.,1h 5m,1 Day at a Time in Bessma Alabama
154,--,['Jorge Bastidas'],DESCONOCIDO,"Camila, a 16-year-old teenager, and her Sister Pía, 11, after the tragic death of their parents, roam the streets of a small town in the Ecuadorian highlands, they will have to search for anything to eat.",1h 35m,The Miracle
155,--,['Ambrose Tobias Udeh'],DESCONOCIDO,,--,Elina
156,--,['Franck Llopis'],['Franck Llopis'],,--,La messe est dite
157,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt27113657
158,--,['Jerry Blackstar'],DESCONOCIDO,,2h 36m,My Anita
159,--,['Simon Peacemaker'],['Ovi Odiete'],"A man who has refused to let go of the past, uses that as an excuse to inflict pain and hurt on unsuspecting women.",1h 29m,Love Letter
160,--,['Ram Dee'],"['Abdul Rahman Gbla', 'Zachariah Lloyd Sesay']",,--,Sinnah
161,--,['Alusine Koroma'],['Alusine Koroma'],,--,The Same Crime
162,9.2,['Piyush Kulkarni'],DESCONOCIDO,"Ijaad is One Character hindi film, about the journey of a girl, to discover herself. who had an impactful past which is disturbing her present. But she finally decides to face it and go through, which leads her to a peaceful life.",1h 40m,Ijaad
163,--,['Mevlüt Tasci'],"['Savas Saylan', 'Dilek Çolak']","Salim, Veysel and Senol are brothers who live together. Their father is dead and their mother is bedridden. Although Salim and Veysel work together in stock farming, Salim saves the money in his own account. Senol, on the other hand, was made to drop out from school to take care of the mother and do all the housework. Salim's biggest dream is to get married, but the b... Read all",--,Aga
164,--,['Barkat Wadhwania'],['Barkat Wadhwania'],,--,Prem Rog - Ek Love Story
165,--,['Adeyemi Lardner'],DESCONOCIDO,,--,Quench
166,--,['Gardea Mayon'],DESCONOCIDO,,--,Blindfold
167,--,['Óscar González'],['Adolfo Martínez Solares'],,1h 9m,Entre tus piernas
168,--,DESCONOCIDO,"['Anthony Samuel', 'Rayesha Tenn']",,1h 48m,Hear My Cries
169,--,['Mohammed Jennane'],DESCONOCIDO,,1h 42m,Asmahane
170,--,['Derrick Ballard Jr.'],['Derrick Ballard Jr.'],,1h,Quad City: It's Costs to Be the Boss
171,--,['Onyeka Nwelue'],"['Onyeka Nwelue', 'Odega Shawa']",,--,Other Side of History
172,--,['Yemi Morafa'],['Donald Tombia'],,--,Checklist
173,--,DESCONOCIDO,DESCONOCIDO,"A condensed film adaptation of Shakespeare's Classic, enjoy the story of Prospero, a powerful sorcerer usurped by his conniving brother and marooned on an island with his daughter Miranda.",--,The Tempest - Artios
174,--,['Miles Eason'],"['Miles Eason', 'Willie Macc', 'Aye Train']",An aspiring lawyer struggles to move himself and his pregnant girlfriend out of their poverty stricken Detroit neighborhood in the midst of COVID-19.,1h 56m,Bandemic
175,--,['Lensman Tim'],['Lensman Tim'],,1h 43m,Why Not God's Heart
176,--,['Daouda N.M. Karim'],['Alfred Esingie'],,--,Elastic
177,--,['Tino Theresa Dungl'],['Tino Theresa Dungl'],,--,Emerging from the Silence
178,--,['Owen Stewart Hasler'],['Owen Stewart Hasler'],"On Monday, Ryan, a kid with no plans for the future and a mysterious past, finishes his last college final. He heads back to the street he's lived on for all of college where he and his friends play games and discuss their impending graduation on Friday. They convince Ryan to come with them to Jack's casino where he meets a secretive Megan in a pool game before gettin... Read all",1h 41m,The Street We Played On
179,--,['Nishantha Senawirathna'],DESCONOCIDO,,--,Segawena Kirilliyo
180,--,['Yang Qin'],['Yang Qin'],"In the Three Gorges Reservoir Area, Liu Ming wanted to relocate his father buried in the mountains. Under the influence of filial piety, Lao Yang decided to help Liu Ming find his father. Due to various difficulties, they had not been able to find it. In memory of his father, Lao Yang erected a burial mound for Liu Ming's father and silently worshipped him. From that ... Read all",1h 24m,Tomb-Sweeping Day
181,9.3,['Hirobumi Watanabe'],['Hirobumi Watanabe'],,1h 10m,Chizu ni nai umi
182,--,['Goodnews Erico Isika'],DESCONOCIDO,Two youth corpers are posted to a remote village where they find themselves at loggerheads over the prince of the kingdom.,--,Royal Pursuit
183,--,['Dale Stelly'],['Tony D. Cox'],A pair of embattled Compton cops are given one last chance by their chief to find and capture an elusive drug kingpin or get kicked off the force.,1h 38m,Hub City
184,--,['Seun Richards'],"['Minna Davis', 'Boladale Falola']",,1h 32m,She
185,5.9,['Akan Satayev'],"['Akan Satayev', 'Almira Tursyn', 'Timur Zhaksylykov']","The story of Serik Sapiyev - two-time world champion and winner of the Olympic ""gold"".",1h 45m,Bokser
186,--,['Manmeet Singh Chaddha'],"['Manmeet Singh Chaddha', 'Ritika Gour']","Three settings from varied world orders, three key characters that include the common folk and the one, all-superior force, form the backbone of World Zombied. Through the utilization of these elements, the film becomes an exploration of the themes of oppression and liberation. The vicious cycle of exploitation and injustice inflicted upon the marginalized is presente... Read all",--,"World, Zombied."
187,--,['Migalle'],['Migalle'],,--,Appassionata
188,--,['Jeffrey P. Crowley'],['Jeffrey P. Crowley'],"Summer vacation, 1979: set entirely in their shared bedroom, Junior and Trevor Atwood's brotherhood shifts as older brother Trevor prepares for high school in the coming Fall.",1h 20m,Night Light
189,--,['Shittu Taiwo'],['Danielle Esua Iregbu'],A young woman is forced to battle pressures at work and at home with a bipolar mother in order to achieve her dream of becoming a dancer and singer.,2h 58m,Candle
190,--,['Frank Tian'],DESCONOCIDO,"It is a growth story of three passionate and rebellious young people who love hip-hop hip-hop music, endure ridicule and doubt, rely on struggle and drive, and finally realize their music dreams and reap love.",--,Laoyebaohao/heaven's Beat
191,--,['Mana Yasuda'],['Mana Yasuda'],"In the amusement park, there is a wizard who can cast spells to make you happy... Everything is pop, cute, magical. Amusing fantasy, right here. Mew, the inferior witch living in an amusement park, is always jealous with happy human couples, despite of being succeeded to acquire the wonderful magic that tells her who loves whom.One day, just a bit of naughty thoughts ... Read all",--,Just a drop of Magic/Hitosizuku no mahou
192,6.4,['Lee Moon-young'],['Lee Moon-yong'],A group of young friends from the city go on a camping getaway. What starts as a fun-in-the-woods adventure soon turns into a bloody nightmare as a madman and eventually his suave henchman stalk them like prey. Will they survive?,1h 24m,The Human Trap
193,--,['Eleanor Rhode'],DESCONOCIDO,"Richard the Lionheart is dead. His brother John is King of England. Threatened from all sides by Europe, the English noblemen and even his own family, King John will stop at nothing to keep hold of his crown.",2h 30m,Royal Shakespeare Company: King John
194,--,['Bobo Herico'],['Bobo Herico'],,--,Faux débat
195,--,['Junfeng Cai'],DESCONOCIDO,,--,Mermaid in the fog
196,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt27629710
197,--,['Matin Babaei'],DESCONOCIDO,,--,Kortazh
198,--,['Henry Ugo'],['Angel Chisom Opara'],,--,Restless Soul
199,--,['Navid Esmaeili'],DESCONOCIDO,,--,Pakool
